ID,global_id,Name,ShortName,AdmArea,District,Address,Owner,TestDate,lon,lat
160,14154630,"Автомобильная заправочная станция «Шелл Нефть» на улице Каскадной, владение 21","АЗС «Шелл Нефть» на улице Каскадной, владение 21",Восточный административный округ,район Косино-Ухтомский,"улица Каскадная, владение 21",ООО «Шелл Нефть»,28.04.2015,37.871282132,55.708591685
161,14154633,"Автомобильная заправочная станция «Шелл Нефть» на Аминьевском шоссе, владение 33","АЗС «Шелл Нефть» на Аминьевском шоссе, владение 33",Западный административный округ,Можайский район,"Аминьевское шоссе, владение 33",ООО «Шелл Нефть»,30.04.2015,37.450199423,55.718923901
162,14154635,"Автомобильная заправочная станция «Шелл Нефть» на Ленинградском шоссе, владение 227","АЗС «Шелл Нефть» на Ленинградском шоссе, владение 227",Северный административный округ,Молжаниновский район,"Ленинградское шоссе, владение 227",ООО «Шелл Нефть»,30.04.2015,37.365330521,55.939438222
163,14154643,"Автомобильная заправочная станция «Шелл Нефть» на Сельскохозяйственной улице, дом 40","АЗС «Шелл Нефть» на Сельскохозяйственной улице, дом 40",Северо-Восточный административный округ,район Свиблово,"Сельскохозяйственная улица, дом 40",ООО «Шелл Нефть»,05.05.2015,37.627445266,55.848225398
164,14154644,"Автомобильная заправочная станция «Шелл Нефть» на Большой Оленьей улице, владение 18","АЗС «Шелл Нефть» на Большой Оленьей улице, владение 18",Восточный административный округ,район Сокольники,"Большая Оленья улица, владение 18",ООО «Шелл Нефть»,05.05.2015,37.690061718,55.811504336
165,14154645,"Автомобильная заправочная станция «Шелл Нефть» в Юрьевском переулке, дом 17, владение 1","АЗС «Шелл Нефть» в Юрьевском переулке, дом 17, владение 1",Юго-Восточный административный округ,район Лефортово,"Юрьевский переулок, дом 17, владение 1",ООО «Шелл Нефть»,05.05.2015,37.718832801,55.763337962
166,14154646,"Автомобильная заправочная станция «Шелл Нефть» на Каширском шоссе, владение 150","АЗС «Шелл Нефть» на Каширском шоссе, владение 150",Южный административный округ,район Орехово-Борисово Южное,"Каширское шоссе, владение 150",ООО «Шелл Нефть»,07.05.2015,37.72640967,55.594096147
167,14154647,"Автомобильная заправочная станция «Шелл Нефть» на улице Марьинский парк, дом 12","АЗС «Шелл Нефть» на улице Марьинский парк, дом 12",Юго-Восточный административный округ,район Марьино,"улица Марьинский парк, дом 12",ООО «Шелл Нефть»,07.05.2015,37.780934771,55.660519113
168,14154648,"Автомобильная заправочная станция «Шелл Нефть» на улице Перерва, дом 65, строение 1","АЗС «Шелл Нефть» на улице Перерва, дом 65, строение 1",Юго-Восточный административный округ,район Марьино,"улица Перерва, дом 65, строение 1",ООО «Шелл Нефть»,07.05.2015,37.766262255,55.667466545
169,14154649,"Автомобильная заправочная станция «Шелл Нефть» на Волгоградском проспекте, владение 79, строение 1","АЗС «Шелл Нефть» на Волгоградском проспекте, владение 79, строение 1",Юго-Восточный административный округ,район Текстильщики,"Волгоградский проспект, владение 79, строение 1",ООО «Шелл Нефть»,07.05.2015,37.744321889,55.7087124
171,14155100,"Автомобильная заправочная станция «Опора» в городе Троицк, микрорайон В, дом 63","АЗС «Опора» в городе Троицк, микрорайон В, дом 63",Троицкий административный округ,поселение Троицк,"город Троицк, микрорайон В, дом 63",ООО «Опора»,26.05.2016,37.296688071,55.492873422
172,14155102,Автомобильная заправочная станция «РН-Москва» на 41-м километре Калужского шоссе,АЗС «РН-Москва» на 41-м километре Калужского шоссе,Троицкий административный округ,поселение Троицк,41-й километр Калужского шоссе,ОАО «РН-Москва»,19.05.2015,37.300975382,55.464579791
173,14155103,"Автомобильная заправочная станция «Филатов В.А.» в Зеленограде, на Заводской улице, дом 38","АЗС «Филатов В.А.» в Зеленограде, на Заводской улице, дом 38",Зеленоградский административный округ,район Крюково,"Зеленоград, Заводская улиц, дом 38",ИП «Филатов В.А.»,20.05.2015,37.183353163,55.972870114
174,14155112,"Автомобильная заправочная станция «ТК Нефтепродуктсервис» на Осташковской улице, владение 18А","АЗС «ТК Нефтепродуктсервис» на Осташковской улице, владение 18А",Северо-Восточный административный округ,Лосиноостровский район,"Осташковская улица, владение 18А",ООО «ТК Нефтепродуктсервис»,22.05.2015,37.675975867,55.883044684
175,14155115,"Автомобильная заправочная станция «НБА-Северо-Запад» на Полярной улице, владение 37В","АЗС «НБА-Северо-Запад» на Полярной улице, владение 37В",Северо-Восточный административный округ,район Северное Медведково,"Полярная улица, владение 37В",ООО «НБА-Северо-Запад»,22.05.2015,37.64493235,55.890456343
176,14155117,"Автомобильная заправочная станция «ТрансАЗС» на Полярном проезде, владение 4А","АЗС «ТрансАЗС» на Полярном проезде, владение 4А",Северо-Восточный административный округ,район Северное Медведково,"Полярный проезд, владение 4А",ЗАО «ТрансАЗС»,22.05.2015,37.630185987,55.889113321
177,14155120,"Автомобильная заправочная станция «ЕКА-АЗС» на Сокольнической 5-й улице, владение 16А","АЗС «ЕКА-АЗС» на Сокольнической 5-й улице, владение 16А",Восточный административный округ,район Сокольники,"Сокольническая 5-я улица, владение 16А",ООО «ЕКА-АЗС»,25.05.2015,37.689535066,55.7861261
178,14155122,"Автомобильная заправочная станция «Сервис ФСП» на Краснобогатырской улице, владение 22","АЗС «Сервис ФСП» на Краснобогатырской улице, владение 22",Восточный административный округ,район Богородское,"Краснобогатырская улица, владение 22",ООО «Сервис ФСП»,25.05.2015,37.6983848,55.811823448
179,14155124,"Автомобильная заправочная станция «Долус» на Большой Косинской улице, владение 1Г","АЗС «Долус» на Большой Косинской улице, владение 1Г",Восточный административный округ,район Косино-Ухтомский,"Большая Косинская улица, владение 1Г",ЗАО «Долус»,18.12.2020,37.850411273,55.711294992
180,14155126,"Автомобильная заправочная станция «УК НИКОЙЛ» на Шоссейной улице, дом 88","АЗС «УК НИКОЙЛ» на Шоссейной улице, дом 88",Юго-Восточный административный округ,район Печатники,"Шоссейная улица, дом 88",ООО «УК НИКОЙЛ»,16.05.2017,37.71981924,55.666517126
181,14155135,"Автомобильная заправочная станция «Механизация-2» на Южнопортовой улице, дом 17","АЗС «Механизация-2» на Южнопортовой улице, дом 17",Юго-Восточный административный округ,район Печатники,"Южнопортовая улица, дом 17",ОАО «Механизация-2»,26.05.2015,37.702885055,55.704320476
182,14155137,"Автомобильная заправочная станция «АРС» на улице Садовники, дом 11А, строение 1","АЗС «АРС» на улице Садовники, дом 11А, строение 1",Южный административный округ,район Нагатино-Садовники,"улица Садовники, дом 11А, строение 1",ООО «АРС»,18.08.2017,37.656454703,55.674156174
183,14155138,"Автомобильная заправочная станция «НБА-Северо-Запад» на проспекте Андропова, дом 9, строение 1","АЗС «НБА-Северо-Запад» на проспекте Андропова, дом 9, строение 1",Южный административный округ,район Нагатинский Затон,"проспект Андропова, дом 9, строение 1",ООО «НБА-Северо-Запад»,27.05.2015,37.666933259,55.689129288
184,14155139,"Автомобильная заправочная станция «ЕКА-АЗС» на улице Подольских курсантов, владение 26А","АЗС «ЕКА-АЗС» на улице Подольских курсантов, владение 26А",Южный административный округ,район Бирюлёво Западное,"улица Подольских курсантов, владение 26А",ООО «ЕКА-АЗС»,27.05.2015,37.630013191,55.593409183
185,14155140,"Автомобильная заправочная станция «Фортекс» на улице Обручева, дом 50","АЗС «Фортекс» на улице Обручева, дом 50",Юго-Западный административный округ,район Коньково,"улица Обручева, дом 50",ООО «Фортекс»,21.11.2017,37.559048979,55.649968921
186,14155141,"Автомобильная заправочная станция «НБА-Северо-Запад» на улице Обручева, дом 25А","АЗС «НБА-Северо-Запад» на улице Обручева, дом 25А",Юго-Западный административный округ,Обручевский район,"улица Обручева, дом 25А",ООО «НБА-Северо-Запад»,28.05.2015,37.536451689,55.656446226
187,14155142,"Автомобильная заправочная станция «НБА-Северо-Запад» на Нахимовском проспекте, дом 21, строение 1","АЗС «НБА-Северо-Запад» на Нахимовском проспекте, дом 21, строение 1",Юго-Западный административный округ,район Зюзино,"Нахимовский проспект, дом 21, строение 1",ООО «НБА-Северо-Запад»,28.05.2015,37.597322478,55.665690472
188,14155143,"Автомобильная заправочная станция «НБА-Северо-Запад» в Лесном 4-м переулке, владение 2","АЗС «НБА-Северо-Запад» в Лесном 4-м переулке, владение 2",Центральный административный округ,Тверской район,"Лесной 4-й переулок, владение 2",ООО «НБА-Северо-Запад»,29.05.2015,37.586398884,55.778911557
189,14155144,"Автомобильная заправочная станция «ЭНИ-НЕФТО» на Ленинградском шоссе, дом 63Г","АЗС «ЭНИ-НЕФТО» на Ленинградском шоссе, дом 63Г",Северный административный округ,район Левобережный,"Ленинградское шоссе, дом 63Г",ООО «ЭНИ-НЕФТО»,01.06.2015,37.462783005,55.864877237
190,14155145,"Автомобильная заправочная станция «Шелл Нефть» на Ленинградском шоссе, владение 47А","АЗС «Шелл Нефть» на Ленинградском шоссе, владение 47А",Северный административный округ,Головинский район,"Ленинградское шоссе, владение 47А",ООО «Шелл Нефть»,01.06.2015,37.476450433,55.844843687
191,14155146,"Автомобильная заправочная станция «Интеройл» на улице Зенитчиков, дом 7","АЗС «Интеройл» на улице Зенитчиков, дом 7",Северо-Западный административный округ,район Митино,"улица Зенитчиков, дом 7",ООО НГК «Интеройл»,02.06.2015,37.34813723,55.83463951
192,14155147,"Автомобильная заправочная станция «Газпромнефть-Северо-Запад» на Кутузовском проспекте, владение 52","АЗС «Газпромнефть-Северо-Запад» на Кутузовском проспекте, владение 52",Западный административный округ,район Фили-Давыдково,"Кутузовский проспект, владение 52",ЗАО «Газпромнефть-Северо-Запад»,03.06.2015,37.483740547,55.731069491
193,14155148,Автомобильная заправочная станция «НБА-Северо-Запад» на набережной Тараса Шевченко,АЗС «НБА-Северо-Запад» на набережной Тараса Шевченко,Западный административный округ,район Дорогомилово,набережная Тараса Шевченко,ООО «НБА-Северо-Запад»,03.06.2015,37.561035828,55.752331064
194,14155149,"Автомобильная заправочная станция «Лукойл-Центрнефтепродукт» на Боровском шоссе, дом 2, строение 1","АЗС «Лукойл-Центрнефтепродукт» на Боровском шоссе, дом 2, строение 1",Западный административный округ,район Солнцево,"Боровское шоссе, дом 2, строение 1",ООО «Лукойл-Центрнефтепродукт»,03.06.2015,37.425522561,55.66210737
195,25747449,"Автомобильная заправочная станция «Саган» на Симферопольском шоссе, дом 9","АЗС «Саган» на Симферопольском шоссе, дом 9",Новомосковский административный округ,поселение Щербинка,"Симферопольское шоссе, дом 9",ООО «Саган»,01.07.2015,37.571858592,55.500972509
196,25748908,"Автомобильная заправочная станция «Федонин В.Г.» на Симферопольском шоссе, дом 1, строение 1","АЗС «Федонин В.Г.» на Симферопольском шоссе, дом 1, строение 1",Новомосковский административный округ,поселение Щербинка,"Симферопольское шоссе, дом 1, строение 1",ИП Федонин В.Г.,01.07.2015,37.576768261,55.516815132
197,25751810,Автомобильная заправочная станция «Буран Петрол» на 58-м километре Калужского шоссе,АЗС «Буран Петрол» на 58-м километре Калужского шоссе,Троицкий административный округ,поселение Вороновское,58-й километр Калужского шоссе,ООО «Буран Петрол»,05.05.2016,37.172531618,55.343034472
198,25754680,Автомобильная заправочная станция «ТРГ-Центр» в поселении Вороновское,АЗС «ТРГ-Центр» в поселении Вороновское,Троицкий административный округ,поселение Вороновское,поселение Вороновское,ООО «ТРГ-Центр»,03.07.2015,37.187115193,55.323566378
199,25756572,"Автомобильная заправочная станция «Лукойл-Центрнефтепродукт» на улице Римского-Корсакова, владение 5","АЗС «Лукойл-Центрнефтепродукт» на улице Римского-Корсакова, владение 5",Северо-Восточный административный округ,район Отрадное,"улица Римского-Корсакова, владение 5",ООО «Лукойл-Центрнефтепродукт»,06.07.2015,37.594019277,55.872340632
200,25757894,"Автомобильная заправочная станция «НБА-Северо-Запад» на Алтуфьевском шоссе, владение 3А","АЗС «НБА-Северо-Запад» на Алтуфьевском шоссе, владение 3А",Северо-Восточный административный округ,район Отрадное,"Алтуфьевское шоссе, владение 3А",ООО «НБА-Северо-Запад»,06.07.2015,37.583327467,55.849394966
201,25760650,"Автомобильная заправочная станция «НБА-Северо-Запад» на Сущевском валу, владение 25","АЗС «НБА-Северо-Запад» на Сущевском валу, владение 25",Северо-Восточный административный округ,район Марьина Роща,"Сущевский вал, владение 25",ООО «НБА-Северо-Запад»,06.07.2015,37.603189945,55.793384018
202,25761391,"Автомобильная заправочная станция «ЕКА-АЗС» на Ростокинском проезде, владение 11, строение 1","АЗС «ЕКА-АЗС» на Ростокинском проезде, владение 11, строение 1",Восточный административный округ,район Сокольники,"Ростокинский проезд, владение 11, строение 1",ООО «ЕКА-АЗС»,08.07.2015,37.677859305,55.817965632
203,25762384,"Автомобильная заправочная станция «Татнефть-АЗС-Запад» на шоссе Энтузиастов, дом 92Г","АЗС «Татнефть-АЗС-Запад» на шоссе Энтузиастов, дом 92Г",Восточный административный округ,район Ивановское,"шоссе Энтузиастов, дом 92Г",ООО «Татнефть-АЗС-Запад»,08.07.2015,37.821389031,55.771429658
204,25765991,"Автомобильная заправочная станция «РН-Москва» на улице Айвазовского, владение 2А","АЗС «РН-Москва» на улице Айвазовского, владение 2А",Юго-Западный административный округ,район Ясенево,"улица Айвазовского, владение 2А",АО «РН-Москва»,10.07.2015,37.542703021,55.620061558
205,25767193,"Автомобильная заправочная станция «Лукойл-Центрнефтепродукт» на улице Плеханова, дом 7А","АЗС «Лукойл-Центрнефтепродукт» на улице Плеханова, дом 7А",Восточный административный округ,район Перово,"улица Плеханова, дом 7А",ООО «Лукойл-Центрнефтепродукт»,23.07.2015,37.758950331,55.755691052
206,25770047,"Автомобильная заправочная станция «РН-Москва» на проспекте 60-летия Октября, владение 8В","АЗС «РН-Москва» на проспекте 60-летия Октября, владение 8В",Юго-Западный административный округ,Академический район,"проспект 60-летия Октября, владение 8В",АО «РН-Москва»,10.07.2015,37.57563351,55.695328257
207,25775341,"Автомобильная заправочная станция «ТД Нефтьмагистраль» в Зеленограде, на Новокрюковской улице, владение 5А","АЗС «ТД Нефтьмагистраль» в Зеленограде, на Новокрюковской улице, владение 5А",Зеленоградский административный округ,район Крюково,"Зеленоград, Новокрюковская улица, владение 5А",ООО «ТД Нефтьмагистраль»,06.08.2015,37.161303667,55.987960262
208,25778922,Автомобильная заправочная станция «ТрансАЗС» на 93-м километре Московской кольцевой автомобильной дороги,АЗС«ТрансАЗС» на 93-м километре Московской кольцевой автомобильной дороги,Северо-Восточный административный округ,Лосиноостровский район, 93-й километр Московской кольцевой автомобильной дороги,ЗАО «ТрансАЗС»,18.08.2015,37.705077207,55.891485801
209,25781036,"Автомобильная заправочная станция «Мосгортранс» на улице Дениса Давыдова, дом 2","АЗС «Мосгортранс» на улице Дениса Давыдова, дом 2",Западный административный округ,район Дорогомилово,"улица Дениса Давыдова, дом 2",филиал Филевского АТП ГУП «Мосгортранс»,20.08.2015,37.518953634,55.739809326
210,25782403,"Автомобильная заправочная станция «СБС-ХХI» на улице Знаменская, владение 1","Автомобильная заправочная станция «СБС-ХХI» на улице Знаменская, владение 1",Восточный административный округ,район Преображенское,"улица Знаменская, владение 1",ООО «СБС-ХХI»,18.12.2020,37.71274298,55.801902339
211,61425117,"Автомобильная заправочная станция «Альфа-Петрол М» на улице Ясеневая, владение 13А","АЗС «Альфа-Петрол М» на улице Ясеневая, владение 13А",Южный административный округ,район Орехово-Борисово Южное,"улица Ясеневая, владение 13А",ООО «Альфа-Петрол М»,29.11.2019,37.725183405,55.602285497
212,61425404,"Автомобильная заправочная станция «Оптима Юнион» на улице Южнопортовая, владение 17Д","АЗС «Оптима Юнион» на улице Южнопортовая, владение 17Д",Юго-Восточный административный округ,район Печатники,"улица Южнопортовая, владение 17Д",ООО «Оптима Юнион»,27.10.2015,37.698347061,55.706621241
213,61425517,"Автомобильная заправочная станция «Луч» на улице Барышиха, владение 11","АЗС «Луч» на улице Барышиха, владение 11",Северо-Западный административный округ,район Митино,"улица Барышиха, владение 11",ООО «Луч»,03.11.2015,37.35284025,55.84266441
214,144586155,"Автомобильная заправочная станция «Ойл-Траст» на Севастопольском проспекте, владение 11Б","АЗС «Ойл-Траст» на Севастопольском проспекте, владение 11Б",Юго-Западный административный округ,район Котловка,"Севастопольский проспект, владение 11Б",ООО «Ойл-Траст»,14.01.2016,37.602632583,55.685843018
215,144586156,"Автомобильная заправочная станция «РН-Москва» на проспекте 60-летия Октября, владение 8В, строение 1","АЗС «РН-Москва» на проспекте 60-летия Октября, владение 8В, строение 1",Юго-Западный административный округ,Академический район,"проспект 60-летия Октября, владение 8В, строение 1",АО «РН-Москва»,14.01.2016,37.577534254,55.698061724
216,144586163,"Автомобильная заправочная станция «Компания ТРАССА» на 42-м километре Калужского шоссе, владение 5, строение 1","АЗС «Компания ТРАССА» на 42-м километре Калужского шоссе, владение 5, строение 1",Троицкий административный округ,поселение Краснопахорское,"42-й километр Калужского шоссе, владение 5, строение 1",ООО «Компания ТРАССА»,14.01.2016,37.291488581,55.448790229
217,144586164,"Автомобильная заправочная станция «Газпромнефть-Северо-Запад» на улице Красина, владение 15, строение 1","АЗС «Газпромнефть-Северо-Запад» на улице Красина, владение 15, строение 1",Центральный административный округ,Пресненский район,"улица Красина, владение 15, строение 1",ООО «Газпромнефть-Северо-Запад»,22.01.2016,37.586716795,55.768238113
218,167792333,"Автомобильная заправочная станция «ИП Филатов В.А.» на Остафьевском шоссе, дом 7","АЗС «ИП Филатов В.А.» на Остафьевском шоссе, дом 7",Новомосковский административный округ,поселение Щербинка,"Остафьевское шоссе, дом 7",ИП Филатов В.А.,18.02.2016,37.52099447,55.504450928
219,167792341,"Автомобильная заправочная станция «Валар» на 39-м километре Московской кольцевой автомобильной дороги, владение 1, строение 1","АЗС «Валар» на 39-м километре Московской кольцевой автомобильной дороги, владение 1, строение 1",Юго-Западный административный округ,район Ясенево,"39-й километр Московской кольцевой автомобильной дороги, владение 1, строение 1",ООО «Валар»,25.02.2016,37.507312301,55.597976731
220,167792351,"Автомобильная заправочная станция «АВИС-АМ» на 32-м километре Московской кольцевой автомобильной дороги, владение 7","АЗС «АВИС-АМ» на 32-м километре Московской кольцевой автомобильной дороги, владение 7",Южный административный округ,район Чертаново Южное,"32-й километр Московской кольцевой автомобильной дороги, владение 7",ООО «АВИС-АМ»,25.02.2016,37.604648295,55.575023049
221,167792387,"Автомобильная заправочная станция «ЛУЧ» на улице Маршала Воробьева, дом 12","АЗС «ЛУЧ» на улице Маршала Воробьева, дом 12",Северо-Западный административный округ,район Строгино,"улица Маршала Воробьева, дом 12",ООО «ЛУЧ»,15.03.2016,37.385134129,55.797568319
222,167792396,"Автомобильная заправочная станция «Интертрест-Ойл» на 53-м километре Московской кольцевой автомобильной дороги, владение 6Б","АЗС «Интертрест-Ойл» на 53-м километре Московской кольцевой автомобильной дороги, владение 6Б",Западный административный округ,Можайский район,"53-й километр Московской кольцевой автомобильной дороги, владение 6Б",ООО «Интертрест-Ойл»,15.03.2016,37.411909125,55.693085859
223,167792414,"Автомобильная заправочная станция «Строй-Инвест» в Костомаровском переулке, дом 10, строение 2","АЗС «Строй-Инвест» в Костомаровском переулке, дом 10, строение 2",Центральный административный округ,Таганский район,"Костомаровскй переулок, дом 10, строение 2",ООО «Строй-Инвест»,22.03.2016,37.665072299,55.750374091
224,167792432,Автомобильная заправочная станция «Татнефть-АЗС-Запад» на 50-м километре Калужского шоссе,АЗС «Татнефть-АЗС-Запад» на 50-м километре Калужского шоссе,Троицкий административный округ,поселение Краснопахорское,50-й километр Калужского шоссе,ООО «Татнефть-АЗС-Запад»,24.03.2016,37.232216987,55.393941129
225,167792444,"Автомобильная заправочная станция «Валента» в Зеленограде на проезде 4807, строение 6","АЗС «Валента» в Зеленограде на проезде 4807, строение 6",Зеленоградский административный округ,район Савёлки,"Зеленоград на проезде 4807, строение 6",ООО НПКФ «Валента»,31.03.2016,37.257987254,55.979740922
226,276155313,"Автомобильная заправочная станция «Эни-Нефто» на Ленинградском шоссе, владение 63Г","АЗС «Эни-Нефто» на Ленинградском шоссе, владение 63Г",Северный административный округ,район Левобережный,"Ленинградское шоссе, владение 63Г",ООО «Эни-Нефто»,07.11.2018,37.459173243,55.867307234
227,276155322,Автомобильная заправочная станция «Валар» на 36-м километре Калужского шоссе,АЗС «Валар» на 36-м километре Калужского шоссе,Новомосковский административный округ,поселение Десеновское,36-й километр Калужского шоссе,ООО «Валар»,09.08.2016,37.338970818,55.504120938
228,276155348,"Автомобильная заправочная станция «Перспектива» на улице Борисовские пруды, владение 1","АЗС «Перспектива» на улице Борисовские пруды, владение 1",Южный административный округ,район Москворечье-Сабурово,"улица Борисовские пруды, владение 1",ООО «Перспектива»,12.02.2021,37.711198066,55.636356598
229,276155359,"Автомобильная заправочная станция «Сети» на Крылатской улице, владение 2А","АЗС «Сети» на Крылатской улице, владение 2А",Западный административный округ,район Крылатское,"Крылатская улица, владение 2А",ЗАО «Сети»,20.09.2016,37.431742763,55.75059168
230,276155454,"Автомобильная заправочная станция «Сети» на улице 1905 года, дом 27, строение 1","АЗС «Сети» на улице 1905 года, дом 27, строение 1",Центральный административный округ,Пресненский район,"улица 1905 года, дом 27, строение 1",ЗАО «Сети»,20.09.2016,37.55431222,55.771686004
231,276155745,"Автомобильная заправочная станция «Сети» на 29-м километре Московской кольцевой автомобильной дороги, владение 8","АЗС «Сети» на 29-м километре Московской кольцевой автомобильной дороги, владение 8",Южный административный округ,район Бирюлёво Западное,"29-й километр Московской кольцевой автомобильной дороги, владение 8",ЗАО «Сети»,20.09.2016,37.652269692,55.573734995
232,282478903,"Автомобильная заправочная станция «ПИК-Индустрия» на проезде Стройкомбината, дом 1, строение 34","АЗС «ПИК-Индустрия» на проезде Стройкомбината, дом 1, строение 34",Западный административный округ,район Очаково-Матвеевское,"проезд Стройкомбината, дом 1, строение 34",АО «ПИК-Индустрия»,13.10.2016,37.448435963,55.68823618
233,282479101,"Автомобильная заправочная станция «ОПОРА» в поселении Щаповское, деревня Троицкое","АЗС «ОПОРА» в поселении Щаповское, деревня Троицкое",Троицкий административный округ,поселение Щаповское,"поселение Щаповское, деревня Троицкое",ООО «ОПОРА»,25.10.2016,37.424873167,55.389976568
234,282479276,"Автомобильная заправочная станция «НИКОЙЛ» на улице Поляны, владение 12","АЗС «НИКОЙЛ» на улице Поляны, владение 12",Юго-Западный административный округ,район Северное Бутово,"улица Поляны, владение 12",ООО УК «НИКОЙЛ»,27.10.2016,37.556061075,55.563964447
235,282479433,"Автомобильная заправочная станция «ОЙЛ СИТИ» на улице Новосущевская, владение 5, строение 1","АЗС «ОЙЛ СИТИ» на улице Новосущевская, владение 5, строение 1",Центральный административный округ,Тверской район,"улица Новосущевская, владение 5, строение 1",ООО «ОЙЛ СИТИ»,22.11.2016,37.60447392,55.783607946
236,282479738,Автомобильная заправочная станция «Петро Транс» на 34-м километре Киевского шоссе,АЗС «Петро Транс» на 34-м километре Киевского шоссе,Новомосковский административный округ,поселение Марушкинское,34-й километр Киевского шоссе,ООО «Петро Транс»,26.02.2021,37.237677638,55.57901583
